SFH10,SFH6,SFH7,SFH8,SFH9
984.0121952,139.59975,358.0710747,352.550667,492.9128062
923.8306649,74.20097211,209.5599616,808.7171105,1356.877588
1338.157749,175.9187773,113.4243307,384.1438883,1142.119443
768.8575839,62.49288911,202.6928758,1094.767388,1367.973972
733.6515284,173.8567221,216.871278,1260.089113,974.0055561
702.6274711,74.24038912,103.9632225,778.2074186,2105.683527
609.0864445,140.2687506,143.0435829,482.3117507,416.1616664
806.0145572,109.4218888,255.1765288,311.2419724,255.6684437
585.3685833,105.4701111,195.0191939,203.6547779,278.7399723
502.7269716,146.1441393,103.6990834,180.4911668,249.669139
447.4929163,63.23719438,212.09325,202.9360279,266.1239445
343.3389441,187.9133889,168.9018616,131.575,227.4569166
394.8415827,63.40594461,137.0974167,121.8838892,241.256583
342.8607784,161.5521669,148.7894444,112.4759167,256.3525551
359.4454998,87.47244444,207.3475833,133.8288333,1760.403311
700.8145009,125.0740556,126.5081664,172.8413616,2154.655217
756.1809735,124.8998609,155.2588055,195.2123604,298.6363054
796.3065562,84.80319444,390.3165269,123.1639998,235.5796944
756.3693037,163.9975,160.8608057,346.2277774,257.0352782
815.0060274,63.20775001,258.075611,156.4719443,270.1582502
974.2865548,175.8365832,246.8495836,614.4009183,226.243222
851.9982235,69.16819446,1012.696801,1256.170833,266.1361393
895.1183061,149.2013334,615.7718345,803.3668098,1397.636914
852.1780824,108.1366667,266.1680839,581.3923035,552.2380581
857.2568324,106.6044999,1026.570355,127.0146117,646.5908897
748.8580834,146.8179723,820.7807804,1018.074776,231.177528
1195.506085,63.80666659,246.2819729,1078.202114,966.4736376
1417.29572,187.8094446,127.4041395,1535.23525,1571.619387
602.156723,61.99169472,207.949139,1175.588611,2137.992694
637.7538062,163.8413892,310.8051676,1568.572057,554.3827498
558.6545286,90.424,193.4784722,1223.534916,544.6362505
494.5878329,125.6755002,248.3943048,313.7816945,288.6971389
553.0837228,124.5780835,256.1743058,318.234861,307.2506666
639.3613054,88.10288899,159.8926111,145.6679723,176.5660276
419.2522502,161.9572502,115.7929724,134.0868052,298.4338894
411.5166951,64.16349986,245.4708057,141.0391947,230.9057503
424.4950551,185.3184166,152.6477222,107.2555275,218.5038615
373.2706395,65.89605556,144.1834997,136.0873611,265.7252787
444.8253892,149.6909999,210.1444442,136.7857224,1913.54603
591.9433601,98.93099994,167.4351112,126.0164444,1395.742112
801.7833338,114.2069721,223.6957777,205.468195,274.477806
797.7625278,136.0889442,345.1978891,264.4909179,264.3818884
774.2280567,72.60533342,902.3326948,624.8934991,232.699139
879.7349169,177.9980832,625.8129439,350.8493882,272.4764169
885.6218328,57.73847218,463.5178903,671.9095821,321.1948886
888.8234458,173.5801661,199.5985279,602.8865273,280.6023332
858.4957506,84.57213886,984.2152486,120.0822777,541.94425
782.540389,135.1712222,290.4994438,531.5753606,934.710833
722.5295293,124.7259723,165.2421666,760.1995561,748.4776936
838.034473,91.39041664,137.1391531,1144.306945,365.6742779
932.0323035,164.1814997,217.6032224,110.5433058,268.8001938
763.3179988,64.43983326,327.0405283,1189.264252,193.3047774
863.1682497,187.5706944,1424.606498,649.9281409,1387.396333
1816.524584,66.68625013,294.655194,1829.456995,425.0385835
503.2131114,153.3584723,233.1652782,1815.937444,518.8267231
497.6180273,100.4952499,211.0116944,533.0470009,325.5162775
711.4917492,116.1388057,334.4325278,209.6458604,254.5603891
519.944972,137.9081111,232.4253329,162.7383336,288.0040003
520.1329442,77.16416674,142.4609032,134.3524721,210.0560553
548.7058898,176.6217223,133.6959275,145.1969443,294.7938338
431.0060823,63.95283328,134.2621925,161.8806667,173.5176936
418.8915268,175.4471391,134.8284574,144.3486942,297.5669436
414.5921112,77.05308322,135.3947223,159.9935002,1091.247889
441.7016925,140.0824449,135.9609873,201.0601111,847.9543622
414.7344998,110.7615275,136.5272522,182.5875279,719.5536115
325.8092233,104.5121387,137.0935171,381.4933892,230.801416
437.3053609,147.1252777,137.6597821,155.6755002,277.0414452
672.3292764,66.25752765,138.226047,104.8120275,190.2914723
862.8437225,181.2676667,138.792312,83.47930539,291.1452783
927.7940545,72.43674997,139.3585769,995.2328617,437.7506119
865.1972229,167.5372775,139.9248418,323.2440549,1756.925109
786.8890277,88.69038871,140.4911068,149.0731943,597.8842211
764.5061405,133.4034166,141.0573717,108.7435833,724.1710308
805.2321106,124.2201944,141.6236366,560.9511673,320.9757222
1286.698999,96.54166669,142.1899016,1119.796945,223.0153053
789.3373339,160.9509444,142.7561665,231.8863049,249.9679167
496.4817491,65.45219438,143.3224315,178.6941661,312.8801113
600.9024993,191.1178611,143.8886964,378.0305005,579.0508876
764.0326396,63.64350002,144.4549613,624.9900552,410.1708338
668.7304173,160.8944999,145.0212263,623.7183628,308.1422227
578.0356672,93.36941697,145.5874912,118.2421114,271.903806
533.3704717,125.495139,146.1537561,138.373111,263.1968887
508.4488062,129.0218613,146.6390662,118.9693335,261.0252226
517.3628894,87.09019469,146.7003591,122.4026944,252.911667
386.586778,168.0087224,146.7003591,116.8774444,260.7708339
410.1378615,63.98758331,146.7003591,111.378,252.3047772
372.9845285,180.7956942,146.7003591,137.3884721,1186.102113
1060.215999,74.20744441,146.7003591,133.5215279,1063.795333
473.8187788,144.8653888,146.7003591,169.9823609,688.0853609
356.2177778,109.5463333,146.7003591,926.6436633,254.882917
479.587056,107.5427221,146.7003591,632.7460565,217.3882502
545.6138329,146.9528611,146.7003591,408.6828899,279.8327223
833.6160009,62.05894437,146.7003591,449.4739726,213.8153613
745.3435532,201.286583,146.7003591,245.4758057,215.8488608
902.4156375,63.74691644,146.7003591,75.76952793,552.9464728
844.8608359,163.7190279,146.7003591,86.90808328,221.9854723
1021.437721,94.47455534,146.7003591,572.2678041,303.7813059
1932.885171,127.3463334,146.7003591,488.2723595,246.0826393
1022.138834,131.534861,146.7003591,1906.301844,324.7864724
1043.420501,85.64847205,146.7003591,599.5426123,276.4867505
864.907586,171.4507222,146.7003591,849.6013623,689.469472
767.3723356,62.54033345,146.7003591,581.9991106,2385.713502
689.0811957,180.5083332,146.7003591,444.3545292,491.5937214
591.8223343,75.95516649,146.7003591,252.3401667,804.1550261
789.6457761,144.8920003,146.7003591,257.9081117,2458.713884
524.3006116,112.3636111,146.7003591,197.5195835,317.415389
423.9038888,105.3912498,146.7003591,158.9207776,229.2363893
392.3157221,151.4432501,0,157.2834997,241.7465833
401.0332217,64.39236123,0,133.9938058,275.1062771
409.8264726,199.7004444,0,136.4897223,186.3478888
357.5212501,63.67527776,0,124.3086946,1775.252468
465.7222777,157.2298058,0,144.2112226,1924.091284
407.5792224,96.47905553,0,449.0532227,931.2391659
385.7740006,120.0849444,0,765.1154692,831.0790541
375.2429994,137.5356943,0,696.8529729,742.3113617
420.001083,74.12958341,0,239.0346954,1530.406027
851.784583,179.0695553,0,153.703583,359.1130831
885.0695006,69.03686093,0,96.11230549,2430.806585
1392.63625,173.5621945,0,100.9751665,1721.065274
987.2100011,84.34916657,0,136.4264723,1478.98092
1704.718724,135.0319724,0,145.9996115,631.2814455
967.8913632,121.4685834,0,88.59744407,584.7963893
910.4946377,98.85941674,0,187.0730833,2715.594641
863.6719443,159.1720281,0,613.7113322,1027.459226
744.5531384,64.31205555,0,1029.369947,1538.757499
552.0522226,190.6129171,0,1287.770028,1934.976863
573.9553618,64.64108336,0,1295.583055,482.4661101
529.2744168,152.5091388,0,869.5631667,847.6758623
478.4793338,99.2708611,0,211.0613615,692.6093332
515.343221,116.8983055,0,158.7570003,528.0952484
463.539471,135.8869444,0,177.805389,346.0021948
515.2175281,76.67572232,0,153.3558339,249.9249724
386.6233063,175.7137497,0,138.4895002,255.0378603
379.735166,70.60899999,0,142.4785835,207.0347773
382.3159437,173.0875833,0,146.018722,293.5374724
384.8622221,78.83683304,0,122.9920279,204.4409442
350.0327507,135.4973614,0,140.2690278,271.8590006
357.7900553,114.6914166,0,492.7441935,234.2002228
765.8178329,98.10402755,0,430.6523323,1791.93431
755.4496396,150.1894167,0,522.2799449,2090.344664
1186.031472,66.1012499,0,209.5663338,1228.845025
880.7952783,192.3372779,0,1240.355634,383.9077498
758.1762209,63.98938888,0,805.6183067,2942.259945
827.7999717,158.987278,0,496.0621952,1271.611727
745.0484728,94.96005564,0,354.127528,392.3489736
839.508973,124.9256112,0,1399.370444,2045.747395
825.0082511,131.2041941,0,1093.057945,1383.417241
839.7560567,81.91052775,0,283.5050559,456.1754724
1233.708053,169.9751111,0,434.1656672,1733.910389
874.9889718,87.0272222,0,930.8586957,1946.912251
670.7570001,190.8546391,0,739.18856,585.9321101
764.7222223,80.76369455,0,709.2454996,933.7681394
534.2474984,142.308,0,211.2376109,866.8950835
550.6554167,108.2959447,0,101.7904723,347.7545005
535.8096946,105.8943889,0,135.9046113,310.5197224
439.491222,145.4566944,0,123.6732497,209.458139
348.2928616,63.69850007,0,119.5034165,280.556028
366.6058058,189.5423336,0,118.0675834,209.182972
350.2774715,64.00930568,0,125.7682501,300.237056
334.9853611,162.2303613,0,128.9035274,221.4444998
347.7233336,87.54713871,0,130.3150279,256.0831942
383.4251944,125.6043891,0,118.0820554,241.4796393
370.2682496,123.7825555,0,240.2314726,982.3882754
597.9506661,80.87727781,0,124.3653332,396.926695
967.9639726,165.7595832,0,219.5028895,362.6622765
897.0926417,65.84658348,0,181.8877221,277.338334
1378.008637,183.0288055,0,72.80230586,293.9646669
859.1991389,68.57300016,0,81.49261104,260.3530275
845.5756665,150.9439444,0,121.8376944,244.4737503
772.4183602,104.1876946,0,94.12172231,238.1397217
688.6460285,109.9323888,0,89.02230556,2264.220338
1373.786863,140.4825557,0,307.1492784,1584.091141
1043.950586,68.78480551,0,347.0716403,1825.459336
560.4481658,179.9796668,0,295.3201661,1125.665719
624.261083,63.14263886,0,457.2005559,537.7673065
640.0265544,170.6798332,0,991.5916111,391.9705836
723.7639737,79.82697203,0,707.7407474,231.1401943
498.4947224,133.6341669,0,161.9120279,287.32975
487.3464166,116.3810556,0,151.7378332,206.6786666
481.8421387,97.65363894,0,145.3203055,306.6441942
370.3337221,155.0776388,0,132.7634723,215.730806
301.0316393,63.73886099,0,127.1019721,287.3978059
386.9009722,185.7582778,0,128.6390831,1193.929362
457.4537784,63.85750002,0,117.8513056,745.0432778
391.7033335,157.1073888,0,199.2243059,313.3218616
376.9380001,96.35900009,0,299.097472,186.0281944
504.4072219,113.4577222,0,701.677998,269.1988611
765.6003893,126.7485831,0,466.9412782,234.3134444
802.989722,78.779972,0,437.9519718,247.0358336
735.0011093,175.8987779,0,229.0644446,254.6605278
825.8362483,63.71027785,0,124.5736665,849.1716147
831.2676114,170.6646386,0,93.31050037,756.298695
763.0921399,77.80202789,0,1197.253307,647.6524161
726.6636653,135.590361,0,897.8198893,240.7380004
899.6866108,115.047528,0,732.6697224,246.8805843
1379.966279,94.79425008,0,888.9809439,338.5543329
593.9657778,153.9601114,0,521.9465564,350.7080545
562.0444163,62.73294439,0,890.4188887,748.9940559
535.7717495,185.6516667,0,695.4227205,438.1690003
500.0541394,62.97949999,0,719.2509188,391.7487779
707.2407217,155.2306389,0,243.79175,249.1523613
503.2333611,94.7089445,0,155.681889,223.6975
517.0821673,114.5824169,0,161.1580001,258.8346113
506.8037231,133.0140833,0,137.6113892,193.6232221
372.6836389,71.84866656,0,132.3624167,283.8835828
428.8870276,173.8689163,0,120.0279165,210.5480281
387.104861,62.82041665,0,149.1445555,1126.969837
643.0025832,170.3907781,0,164.1947221,907.9046638
692.2775297,77.99727784,0,182.5472495,750.3959175
713.331695,131.9701392,0,205.2158895,199.7984998
711.1496943,113.2490556,0,395.7249729,249.6218888
757.9206382,86.29069437,0,251.0833334,260.5227771
832.3155009,163.1696669,0,200.1203889,289.6650558
881.0108332,62.51186114,0,194.2254165,356.2758053
815.7006661,192.3504999,0,160.7185282,1451.86181
768.0035831,63.43944435,0,90.31433327,605.2612218
705.6908607,153.3557227,0,217.8756943,556.07425
995.8825002,98.71863892,0,468.5527224,253.1738332
719.4621679,119.0973608,0,503.7408352,227.1612491
900.9399434,136.2219999,0,1012.716616,217.0666663
443.7996943,74.33752784,0,1939.687889,361.2830285
1009.666141,271.612833,0,675.1294701,578.1184464
826.8053368,64.4791666,0,727.7716936,487.7350001
564.8536103,170.3450553,0,336.3768884,433.2870557
718.1784989,79.75788887,0,193.365417,360.8290833
569.4308342,134.1203891,0,142.9156112,265.2083054
483.7324721,116.0794443,0,143.6350556,260.5954725
536.3981392,95.35630576,0,144.7388612,248.6710555
434.8641941,154.6518889,0,122.2098606,222.6514164
411.0049716,71.4591112,0,124.3623893,252.960139
381.7434725,187.6657777,0,133.9573889,1144.27114
710.5796677,62.9125555,0,129.0689167,888.532722
716.1423894,152.8533338,0,482.1993879,728.3049174
703.0236371,95.6987777,0,600.4768895,297.7122501
686.0281106,113.0534445,0,1257.082751,262.2567773
649.8161112,128.4584444,0,1092.742251,304.0781389
719.1595825,81.46255541,0,1303.147081,206.5575835
968.5045836,175.9370278,0,1012.036304,266.659861
672.3643887,63.14358337,0,1045.201358,249.7740827
770.6963047,175.0751671,0,1021.128693,263.7933613
799.1873611,407.0033057,0,769.5103889,297.9887227
705.220223,150.362361,0,392.8771396,235.210472
429.8813606,116.11275,0,115.2474999,897.8818322
444.6937499,103.0142778,0,125.6489167,386.247555
411.920055,149.5949165,0,187.5096671,399.1843059
1111.624919,64.02894456,0,173.1982776,3547.41636
921.4683887,184.6316112,0,182.108861,568.00014
582.9574454,63.44038887,0,256.8335557,548.4193048
732.947416,164.1890278,0,204.9672781,343.0149441
567.2528049,87.40038902,0,157.6440004,256.2830279
492.2643877,127.4394444,0,167.4449164,265.2353326
479.4088897,124.2997221,0,143.5963612,226.6606382
374.974389,89.91730581,0,174.0586107,230.7994448
356.2957783,162.5562781,0,151.6962778,250.0442497
378.5392225,64.30552769,0,146.9061112,1580.616244
458.0110288,183.47075,0,193.4901387,2058.538974
334.8870289,64.97761102,0,232.0851393,812.9851674
349.3335279,149.0526942,0,227.5250834,328.7444999
370.7567782,94.11108348,0,1126.51267,187.6306113
523.9483618,116.0856388,0,1441.741001,266.5044726
438.124195,139.8541941,0,850.3200016,246.9756947
446.614278,73.47866653,0,756.2576957,229.2743885
423.702167,176.5254444,0,117.9103886,731.0179166
450.1408057,63.48852785,0,175.0095836,508.7287498
1480.725302,172.3837501,0,106.7616389,677.5735854
1378.894226,77.60749999,0,133.2212222,256.1702773
780.3062206,135.1241667,0,187.256389,281.5568339
412.5637497,113.1061112,0,160.6352779,297.0110833
477.3516115,94.68872232,0,233.5034437,927.7633066
569.0479718,151.389,0,202.1071667,451.5844447
708.0467222,113.6477776,0,210.7191392,502.1147787
531.8941385,194.8335836,0,190.7228058,241.7082775
551.5576944,63.71613881,0,117.3966388,280.6977218
506.5179445,151.6676113,0,140.1672776,235.7258331
419.6086395,94.74811122,0,127.9057779,239.2550551
390.0616393,112.6941115,0,124.0486111,238.4667778
327.0371114,138.1376109,0,138.3920557,223.3955838
362.7782789,79.41697205,0,104.1814167,260.8015562
386.9596394,174.0309723,0,141.8187503,1144.595055
460.0666673,62.21852767,0,203.0207498,717.1219729
358.111667,165.6290837,0,235.3325271,321.3859992
328.9372501,77.04638905,0,1666.011554,243.3541113
357.3628606,122.1504724,0,3175.339517,219.2377496
600.974555,117.3413056,0,2151.486394,296.2074999
784.931223,88.47186097,0,367.2323328,183.6779444
759.4536379,159.5338887,0,1298.611222,283.7826941
1024.35886,64.29075016,0,1097.418331,1522.805638
829.4912487,179.6173335,0,864.1572798,671.1113341
906.5694446,68.96949994,0,1186.715031,276.7348332
799.6990009,141.5565833,0,224.5693609,247.5927495
808.9655009,129.0255277,0,218.398167,276.5164725
910.3794171,250.2267779,0,278.3279162,259.2853613
830.7204175,342.0304164,0,346.1072495,343.9153055
847.0399147,289.6308611,0,376.8643894,374.3746943
505.0701664,400.7889725,0,338.7064723,376.7673605
693.096555,74.85319445,0,285.3555274,279.2193338
557.1286671,150.4944443,0,211.1126393,382.8629718
566.7217779,97.01624979,0,171.1521663,418.156195
510.6110543,109.1311665,0,107.7821671,455.5334452
751.7791389,137.142639,0,239.1945839,291.640112
374.2741122,67.89863887,0,116.2285278,223.9918055
383.9853336,193.7303053,0,118.9968891,262.6747783
411.3611944,64.61613895,0,126.5036668,193.9261113
357.1754996,160.9108053,0,109.3474167,286.8078053
372.1415006,85.69174993,0,444.1508602,227.0602775
375.1353608,570.7280276,0,176.6527496,358.4605275
514.3858339,185.3551113,0,117.0262778,993.3130527
691.7504453,135.4404445,0,345.7336115,1321.365364
804.9829441,213.4794998,0,951.7833348,1909.035994
917.6878603,411.0454436,0,144.1656945,368.9043897
1351.133501,802.0185568,0,253.0197786,307.6099718
977.9986937,87.06102787,0,856.6606683,2073.590777
937.2292224,134.3653612,0,969.0859999,966.9219439
830.8448612,121.0041944,0,475.7337227,1751.035192
487.274778,85.16661116,0,1228.660753,2303.79419
1409.91986,431.9523326,0,1388.459246,1524.76505
463.514055,104.3351942,0,710.7142775,907.9027796
581.7158055,180.5472223,0,1122.371332,2015.204721
581.5934437,72.55280559,0,797.9055542,580.1821935
682.3311957,146.3996944,0,235.1097225,451.4381103
737.3715836,408.4090005,0,261.3999162,226.5384165
556.5673878,120.5323609,0,168.0014725,269.4139448
563.1484161,166.6790001,0,153.9490005,237.2578607
468.0956109,65.70088881,0,154.8502219,210.8591386
506.7622211,182.2513609,0,147.4022217,248.4721387
386.207333,65.60063897,0,161.6640556,253.3228056
408.7742497,139.1581667,0,152.417444,235.3369441
350.1713605,107.5839445,0,110.4856944,294.266861
348.874221,95.43913909,0,126.4886944,179.2163055
331.2196381,194.7265281,0,108.5786663,1970.629863
356.0797498,75.72752773,0,168.8535561,1803.181357
772.5934153,1128.953055,0,162.4025835,2558.515019
942.1035275,483.09861,0,538.5316664,1462.228026
847.9598612,152.5052222,0,504.7832485,509.693418
743.1541117,2509.417978,0,641.5995004,354.5906944
993.7717511,957.7379721,0,511.6194729,293.4006661
1391.292192,152.2386389,0,795.4038901,886.1798586
911.3443888,68.69911105,0,183.4388053,1408.037807
569.1876937,190.3567221,0,120.6806667,1223.168141
1080.057004,70.38919461,0,121.9446113,651.1551955
522.7534158,232.6940277,0,457.6695555,1166.570635
1180.225302,582.4429988,0,674.8198914,847.3499708
599.7288343,697.4130278,0,341.1284713,460.5286115
527.5537231,526.6468336,0,251.5370558,277.6611115
608.2680543,150.2566664,0,187.1282222,257.5121663
490.5245823,160.7231943,0,153.2427775,245.9111671
491.1027501,65.90599998,0,155.5191111,257.9605553
393.7675003,191.2265557,0,130.6305003,258.9456102
356.2266941,66.30855553,0,118.7021112,202.084611
374.9605003,144.6266668,0,108.9410557,286.0327499
310.1875,322.6228878,0,128.589111,1069.602946
463.1244163,770.9965007,0,181.2153332,720.2133598
364.3462771,237.4343608,0,299.7593332,296.6493057
388.3450275,73.13450004,0,1368.62636,232.2150558
365.6619448,175.4210834,0,880.043249,239.7005831
486.8474717,74.50147235,0,318.9133044,233.4236944
808.984111,167.9895555,0,697.3093611,226.8137221
825.8913061,95.74433354,0,171.1851936,226.4195555
1029.139279,119.1811113,0,81.40916672,759.5493635
862.4220284,136.8050554,0,342.135944,595.6771685
1756.718141,79.89755569,0,523.4004437,648.4019424
922.737833,180.3725557,0,517.0517228,405.2326394
1535.636834,173.9432503,0,583.8144725,316.9630003
1566.902276,227.5896666,0,1053.552611,254.082
663.67686,161.2034169,0,592.5515845,459.3063898
564.9420003,138.2520553,0,237.547055,604.4674711
517.6918617,204.7199444,0,227.1883884,599.7367509
577.4740829,375.8731386,0,173.0289997,328.8513333
655.3921376,174.8143333,0,155.1690281,211.2934719
512.653112,66.77355542,0,135.8078333,241.0365273
501.7755284,185.642778,0,114.7256668,242.5153052
438.828445,68.88047224,0,134.5129168,262.8125277
409.2718898,147.0914169,0,136.6369166,216.640028
387.2291674,109.4189448,0,115.3993333,290.153861
378.3503612,120.1691114,0,137.455222,1107.56856
451.0516944,524.0397761,0,116.2404444,719.2696941
371.1099442,269.4846398,0,762.8901104,310.2836942
376.7816392,182.4778336,0,1621.534448,202.6403613
392.471222,58.52633333,0,1932.574588,280.7990281
746.8455835,157.9615836,0,413.648666,240.6735279
731.034001,109.7868887,0,307.7220282,218.223389
711.2258045,111.7300835,0,221.2980276,198.9908613
730.996058,148.8948056,0,176.4430832,332.781278
751.3352224,67.66058337,0,258.6600558,167.1754165
762.9269719,193.672556,0,341.3776388,277.127
873.8755569,66.75386111,0,179.4595279,266.6278053
802.8043891,164.0761113,0,162.5142497,199.8764166
355.0629161,96.40541698,0,428.1284159,255.3726665
647.1304442,134.678972,0,1046.891498,588.2639158
543.1500005,134.133639,0,448.4983603,857.7813877
496.3676663,233.000583,0,879.8751963,634.4301926
570.6478617,612.8929179,0,636.2160272,487.7716393
829.5502775,161.8448338,0,123.2636942,279.2788613
679.3664452,178.4952221,0,156.4190838,291.0976382
535.4650001,77.50888884,0,150.9323052,240.243222
534.9035832,151.9811389,0,120.8988888,244.3740274
461.2917778,113.2930557,0,131.0130279,256.6605
436.4595833,101.9890556,0,151.5563611,195.0600835
481.2166668,152.3653055,0,139.5323889,1086.54475
430.1015562,530.6616938,0,192.862139,554.137222
384.6594166,309.7151392,0,429.7518635,223.0260272
361.4501948,61.47288895,0,373.9404984,144.0611665
671.8571111,150.7556109,0,578.8810554,196.5421946
915.0483075,105.7294444,0,505.8991943,112.213778
873.0870828,137.292111,0,503.649667,168.6098336
764.0028069,139.3421665,0,484.9186666,141.1767221
783.544584,82.61463875,0,115.243389,592.9742494
764.1844421,180.7022223,0,110.8202776,1121.544639
740.1851381,66.98436103,0,129.4891663,734.1863049
828.4895011,176.3934719,0,117.1191944,283.4200833
636.161056,83.42213893,0,135.8526667,2220.827307
1203.425665,139.640361,0,915.2475822,297.5024718
1517.705168,332.4826409,0,437.0660553,523.333029
580.6427489,879.8986652,0,318.9017217,2339.097948
630.2663612,632.1805289,0,260.0784442,1379.940136
672.8647486,446.9916948,0,240.5063054,421.4302224
782.8497505,190.1728057,0,241.4153612,240.9951666
570.3818335,66.3229443,0,182.3648891,280.1005553
536.7818342,162.3325553,0,176.4548332,227.0073611
503.2211943,95.00174997,0,154.2117223,287.1550272
392.9344717,129.1847777,0,123.8056665,225.6316113
427.4059727,132.4376947,0,125.4219997,158.1678332
310.4000284,81.7792499,0,136.6476111,1080.06125
440.6793332,618.536805,0,190.5499995,541.8191388
346.7977505,298.3525834,0,742.6324441,363.9860556
399.2500275,171.5777499,0,509.490166,356.4224166
380.6151947,71.13605549,0,738.1810557,370.7040836
690.4627788,157.4576946,0,282.6850548,359.8523055
632.1996389,119.6948335,0,109.2845557,401.3176389
655.6293602,105.5377501,0,126.3265831,292.0436665
514.0210281,157.1511108,0,105.4757223,356.2588058
378.7622496,66.34627789,0,236.525222,358.4441952
464.7523606,197.6249166,0,200.3360836,530.7819416
376.8522783,66.34666678,0,411.8579724,646.0489181
322.6301675,162.9521112,0,1168.890946,788.1103348
1107.294389,108.6409445,0,1938.12411,757.3543344
597.5746947,294.4410833,0,292.9981385,747.658417
1297.855389,145.9710004,0,1476.15697,517.3290828
530.0500272,80.29188896,0,1224.341865,514.2919721
550.2437493,495.5450564,0,747.5980271,465.4111387
741.6886107,122.5089446,0,243.9998614,293.1166677
553.4496401,179.7182227,0,207.1798052,274.515722
516.709723,90.25608337,0,187.3908611,208.0446117
448.250306,140.9513335,0,170.8639723,264.2993333
412.3841669,140.3655002,0,181.8174721,252.3637775
359.5295281,98.47552782,0,146.8224167,193.139
405.7673893,171.6022777,0,165.1031107,1247.624167
542.8166101,664.3154734,0,159.7882777,833.7349444
434.594111,935.6004758,0,330.4171676,344.2179171
434.2907769,77.71624981,0,549.8476381,236.4337221
380.3026942,152.9455831,0,574.899585,274.1841109
491.1040277,136.1794441,0,1223.267366,203.2771107
539.8692505,118.2972776,0,806.0451108,261.0904444
411.2976109,170.4007776,0,487.0221959,217.2799722
444.2167235,75.31605549,0,170.8754998,528.9146679
401.2883063,201.5444162,0,123.4453611,267.8821676
515.8333603,79.66066657,0,126.1099719,222.4355833
465.93375,159.7605834,0,119.5395555,251.5950275
816.8614994,117.0351111,0,122.9519165,250.8390553
1270.735724,123.0416668,0,117.3732221,238.1275278
1225.287779,155.0076391,0,130.3455277,274.3849717
1872.485278,74.60788888,0,114.4489168,346.6540275
623.7859712,198.339111,0,114.0361944,220.2443058
502.9243877,73.37975,0,131.8109445,459.784778
584.2397503,171.7427224,0,126.1004166,287.7875
539.9364172,126.6773061,0,121.7795833,378.3590002
411.2418902,140.4590279,0,107.6965832,365.2974159
439.3468339,134.4974723,0,115.0512223,281.2196111
386.880056,90.73086114,0,132.3276946,219.7824164
375.2946937,188.3000833,0,118.571528,281.2098621
382.2422783,82.15686113,0,121.4955833,221.9785276
328.0656396,184.3778054,0,117.4012224,282.2468889
379.4702772,80.14680552,0,116.6564998,215.1295833
358.1264442,137.3623888,0,130.4583335,390.5980539
308.6325553,242.6716375,0,118.2865,909.335471
375.795917,239.9361664,0,119.9354441,385.9121657
349.8791666,161.6984445,0,111.897972,269.0701661
630.6201372,71.67847241,0,113.7006668,336.9577779
592.8631391,194.7931112,0,134.4531946,253.7001386
556.0559722,72.34924997,0,123.0318056,255.225222
1015.043139,283.6550834,0,112.0544444,424.7120561
500.3998051,142.4937778,0,120.1050834,247.300529
667.7618336,141.5636109,0,120.4522223,1085.915194
2418.245254,143.6809447,0,118.2323886,174.8168331
1043.938416,79.770861,0,131.4257498,394.7593892
725.8572509,182.9089167,0,113.3952776,362.6161936
707.5787216,70.4020277,0,111.3730276,435.5763606
613.2653877,174.054778,0,124.777111,481.6236107
524.0563601,93.5141667,0,114.8845833,379.8949164
516.7346948,546.3808893,0,132.1809162,377.2811106
523.3475271,237.3558603,0,114.7950279,319.9813881
397.1321943,88.35236117,0,102.8655833,246.6834717
391.4149999,172.1805279,0,123.4441391,260.2663884
380.3156949,70.35047223,0,112.3826668,199.0182227
372.7461112,180.8160555,0,133.6906391,251.5586393
325.4860828,78.50850012,0,124.474722,224.4254998
537.3628618,135.0658611,0,103.8276112,120.4938055
434.9098056,112.6377779,0,126.7589167,244.4707505
426.086805,663.4866936,0,106.3084444,646.9912238
417.8267227,913.847335,0,126.6292779,450.0631114
391.0881947,121.5885,0,111.9651665,275.7426668
379.1578347,489.4851943,0,105.4912775,544.8872523
386.8366663,331.4056121,0,121.3581669,846.2961945
605.7634169,150.6024166,0,115.3809445,1136.33972
526.8346103,124.1014999,0,291.0393608,439.3257512
474.0248606,93.74236104,0,342.0293324,1299.696498
487.1122227,161.9401942,0,366.19075,2463.100361
479.732083,68.52772238,0,303.0503887,1676.360802
417.0638053,184.6953886,0,301.6470007,3281.97471
541.3787209,73.67725001,0,292.6127221,532.1824459
477.590861,817.6611379,0,287.420916,525.1488614
459.0813894,362.8745847,0,200.1032772,443.9285571
1048.544279,92.28152775,0,140.2330281,259.587471
542.8086395,168.1026112,0,110.1283889,139.0223335
420.1049732,72.59333335,0,111.6229168,134.045722
374.3799448,181.9208887,0,125.4144166,173.5643058
416.1422774,77.27155539,0,86.93102776,226.3475558
358.349305,138.0628056,0,136.1435556,251.9829174
339.0426114,398.0550273,0,103.0721944,2430.905197
334.7068893,836.7125539,0,197.0453618,1399.938388
322.2297217,486.8640003,0,180.9619168,444.8390288
394.3856117,61.91452778,0,104.7671945,273.3933336
382.1523325,179.7278611,0,120.8295277,312.2523607
393.9454164,86.89516678,0,405.1270273,284.5991112
372.6836939,131.6273888,0,113.0966387,293.4052226
480.975278,119.5313335,0,241.2022773,365.7005557
448.7714995,85.82152778,0,126.753639,1167.451055
423.229056,323.5495552,0,106.4826113,827.9104695
